Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
negative regulation of myeloid cell apoptotic process (GO:0033033),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,EPO;APOH
response to amyloid-beta (GO:1904645),4/25,0.03399335307152362,1,0,0,3.1999999999999997,10.821088868398542,GRM5;ADRB2;CD36;AGER
positive regulation of alpha-beta T cell activation (GO:0046635),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,IL23A;EBI3;CCR2
negative regulation of signal transduction by p53 class mediator (GO:1901797),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,PRKN;CD74;SNAI2
regulation of T cell mediated cytotoxicity (GO:0001914),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,IL23A;STX7;AGER
regulation of cell junction assembly (GO:1901888),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,PRKCH;FLOT1;SNAI2
lipid transport (GO:0006869),9/91,0.03805819725018905,1,0,0,1.9780219780219779,6.465439353425976,SLCO1C1;ABCA1;SLC25A17;OSBPL5;SLCO2A1;SLC10A3;NME4;APOA4;PPARD
regulation of NF-kappaB import into nucleus (GO:0042345),4/26,0.038635239533284925,1,0,0,3.076923076923077,10.01104762372913,NFKBIA;IL23A;BCL3;AGER
response to endoplasmic reticulum stress (GO:0034976),10/106,0.03938499007877461,1,0,0,1.8867924528301887,6.102585844774594,ERN1;PRKN;TMX3;WFS1;FLOT1;TXNDC11;TNFRSF10B;CHAC1;ATF6;ATF3
positive regulation of epithelial cell apoptotic process (GO:1904037),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,IL6;GSN;AKR1C3
postsynaptic membrane organization (GO:0001941),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,DNAJA3;LRP4;GPHN
regulation of bicellular tight junction assembly (GO:2000810),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,IKBKB;PRKCH;SNAI2
regulation of energy homeostasis (GO:2000505),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,CD36;DLL1;FOXO1
T cell migration (GO:0072678),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,CXCL9;CCR6;CCL26
defense response to Gram-positive bacterium (GO:0050830),7/65,0.043014194656866074,1,0,0,2.1538461538461537,6.776484851151335,CRP;IL6;DMBT1;RARRES2;DEFA4;LALBA;MBL2
cellular response to glucose stimulus (GO:0071333),4/27,0.04362093265098386,1,0,0,2.962962962962963,9.280646332348267,ERN1;TRA2B;PCK1;AGER
regulation of myosin-light-chain-phosphatase activity (GO:0035507),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,IKBKB;PPP1R12A
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,XPO1;RPSA
positive regulation of glutamate receptor signaling pathway (GO:1900451),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,RELN;ADRB2
negative regulation of glial cell apoptotic process (GO:0034351),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,PRKCH;DLL1
mitochondrial DNA metabolic process (GO:0032042),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,MGME1;PRIMPOL
regulation of mitochondrial fusion (GO:0010635),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,PRKN;VAT1
regulation of lymphocyte migration (GO:2000401),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,SPN;CCR6
molybdopterin cofactor metabolic process (GO:0043545),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,MOCOS;GPHN
lymphatic endothelial cell differentiation (GO:0060836),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,ACVRL1;SOX18
tRNA 3'-end processing (GO:0042780),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,ELAC2;HSD17B10
glycosphingolipid catabolic process (GO:0046479),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,NEU4;NEU1
negative regulation of cell adhesion mediated by integrin (GO:0033629),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,PDE3B;SNAI2
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,UTP20;RPSA
molybdopterin cofactor biosynthetic process (GO:0032324),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,MOCOS;GPHN
detection of molecule of bacterial origin (GO:0032490),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,C4B;DMBT1
regulation of transcription involved in cell fate commitment (GO:0060850),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,CHD5;RORA
marginal zone B cell differentiation (GO:0002315),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,DOCK10;DLL1
leucine metabolic process (GO:0006551),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,IVD;BCAT2
protein export from nucleus (GO:0006611),4/28,0.04895013769244342,1,0,0,2.8571428571428568,8.619865991683946,CRB1;ANKLE1;XPO1;STRADB
reverse cholesterol transport (GO:0043691),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,ABCA1;LCAT;APOA4
RNA stabilization (GO:0043489),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,THRAP3;CIRBP;PABPC1
regulation of protein localization to membrane (GO:1905475),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,PRKN;GSN;STX7
regulation of T cell migration (GO:2000404),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,SPN;AIRE;CCR6
positive chemotaxis (GO:0050918),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,LGALS3;ANGPT1;MET
cellular response to nutrient levels (GO:0031669),6/54,0.05175964311269336,1,0,0,2.222222222222222,6.580321164119916,HSPA8;RRAGB;USP33;AKR1C3;GAS2L1;FOXO1
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",8/82,0.05220786888704381,1,0,0,1.951219512195122,5.7610186351061445,PCNA;PRMT1;CNOT2;BCL3;EP300;GTSE1;UBA52;TP73
positive regulation of viral transcription (GO:0050434),5/41,0.05234904272896249,1,0,0,2.4390243902439024,7.194686897103624,HPN;EP300;RSF1;NELFA;POLR2L
cholesterol metabolic process (GO:0008203),7/68,0.05279047635145934,1,0,0,2.0588235294117645,6.0558739225566685,ABCA1;OSBPL5;LCAT;APOA4;CYP46A1;SCARF1;PPARD
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),4/29,0.05462119016329882,1,0,0,2.758620689655172,8.020229995291032,IKBKB;UBE2D2;CD14;UBA52
MyD88-dependent toll-like receptor signaling pathway (GO:0002755),4/29,0.05462119016329882,1,0,0,2.758620689655172,8.020229995291032,IRAK2;CD14;CD36;UBA52
response to UV (GO:0009411),9/98,0.056454519179306425,1,0,0,1.836734693877551,5.279363146414378,MSH6;PCNA;BCL3;CIRBP;EP300;ERCC5;USP28;TP73;PRIMPOL
late endosome to vacuole transport (GO:0045324),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,TMEM50B;LEPROTL1
mRNA cleavage (GO:0006379),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,ERN1;RNASE4
T-helper 17 cell differentiation (GO:0072539),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,IL6;RORA
amyloid fibril formation (GO:1990000),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,GSN;CD36
positive regulation of steroid biosynthetic process (GO:0010893),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,GUCY2C;NR1D1
desmosome organization (GO:0002934),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,PKP2;SNAI2
regulation of microvillus organization (GO:0032530),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,TWF2;USH1C
T-helper cell lineage commitment (GO:0002295),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,SPN;IL6
positive regulation of tumor necrosis factor biosynthetic process (GO:0042535),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,SPN;CCR2
negative regulation of centriole replication (GO:0046600),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,RBM14;MDM1
amyloid precursor protein catabolic process (GO:0042987),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,PSENEN;CLN3
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,TMEM50B;LEPROTL1
short-chain fatty acid catabolic process (GO:0019626),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,MMAA;PCK1
positive regulation of lipoprotein lipase activity (GO:0051006),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,APOH;APOA4
mammary gland epithelial cell differentiation (GO:0060644),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,LATS1;ID2
immunoglobulin mediated immune response (GO:0016064),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,CD74;GAPT
response to leptin (GO:0044321),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,NR1D1;GCK
interleukin-1 beta secretion (GO:0050702),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,ABCA1;CD36
glucan biosynthetic process (GO:0009250),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,NHLRC1;NR1D1;UBA52
establishment or maintenance of apical/basal cell polarity (GO:0035088),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,SCARF1;PARD3B;CRB3
acute-phase response (GO:0006953),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,CRP;IL6;MBL2
glycogen biosynthetic process (GO:0005978),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,NHLRC1;NR1D1;UBA52
blood vessel endothelial cell migration (GO:0043534),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,SOX18;ID1;ROBO1
anion transport (GO:0006820),6/56,0.059923284693461636,1,0,0,2.142857142857143,6.031478835629902,SLC22A23;SLC26A7;SLC4A1;LRRIQ4;ABCC11;SLC17A2
regulation of ARF protein signal transduction (GO:0032012),4/30,0.06063113352204076,1,0,0,2.6666666666666665,7.474524702251736,GIT2;ARAP2;ARFGAP1;AGFG1
MyD88-independent toll-like receptor signaling pathway (GO:0002756),4/30,0.06063113352204076,1,0,0,2.6666666666666665,7.474524702251736,IKBKB;UBE2D2;CD14;UBA52
regulation of developmental growth (GO:0048638),4/30,0.06063113352204076,1,0,0,2.6666666666666665,7.474524702251736,LATS1;LATS2;NRCAM;DLL1
response to unfolded protein (GO:0006986),5/43,0.06205452849740553,1,0,0,2.325581395348837,6.4645157873716,PRKN;HSPA8;PACRG;HSP90AB1;DNAJB4
regulation of Rho protein signal transduction (GO:0035023),6/57,0.06427597956822549,1,0,0,2.1052631578947367,5.77804060142804,ABCA1;ARAP2;MET;GPR18;ROBO1;F2RL3
regulation of protein ubiquitination (GO:0031396),9/101,0.06584023577812598,1,0,0,1.782178217821782,4.848458866115323,LATS1;PRKN;HSP90AB1;ANGPT1;WFS1;NXN;FEM1B;ADRB2;HDAC8
protein targeting to lysosome (GO:0006622),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,AP4M1;HSPA8;NAGPA
regulation of long-term synaptic potentiation (GO:1900271),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,CALB1;RELN;AGER
protein heterotetramerization (GO:0051290),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,CD74;LRP4;GRIN2B
triglyceride biosynthetic process (GO:0019432),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,GPAT4;AGMO;PCK1
regulation of protein export from nucleus (GO:0046825),4/31,0.06697579978121662,1,0,0,2.5806451612903225,6.976577863571356,XPO1;AKAP8L;ANP32B;GTSE1
cofactor biosynthetic process (GO:0051188),4/31,0.06697579978121662,1,0,0,2.5806451612903225,6.976577863571356,PANK2;MOCOS;GPHN;CIAO1
nucleobase-containing small molecule interconversion (GO:0015949),4/31,0.06697579978121662,1,0,0,2.5806451612903225,6.976577863571356,AK2;NME4;AK8;NME1
cholesterol transport (GO:0030301),5/44,0.06726261217595207,1,0,0,2.2727272727272725,6.134433491895637,ABCA1;OSBPL5;LCAT;APOA4;CD36
very-low-density lipoprotein particle remodeling (GO:0034372),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,LCAT;APOA4
secretory granule organization (GO:0033363),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,ABCA1;F2RL3
RNA destabilization (GO:0050779),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,YTHDF3;DXO
vacuolar proton-transporting V-type ATPase complex assembly (GO:0070072),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,DMXL1;DMXL2
response to UV-C (GO:0010225),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,BCL3;ERCC5
positive regulation of protein maturation (GO:1903319),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,ASTL;ANGPTL8
regulation of organ growth (GO:0046620),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,LATS1;LATS2
regulation of T-helper 1 type immune response (GO:0002825),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,IL23A;CCR2
oligosaccharide catabolic process (GO:0009313),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NEU4;NEU1
sterol catabolic process (GO:0016127),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CYP46A1;SCARF1
negative regulation of catenin import into nucleus (GO:0035414),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,WWTR1;SNAI2
regulation of mast cell activation (GO:0033003),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CD226;CRLF2
regulation of mast cell activation involved in immune response (GO:0033006),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,FES;UNC13D
mature B cell differentiation involved in immune response (GO:0002313),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,DOCK10;DLL1
sphingomyelin metabolic process (GO:0006684),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CLN3;SGMS2
regulation of leukocyte mediated cytotoxicity (GO:0001910),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,AGER;PIK3R6
ionotropic glutamate receptor signaling pathway (GO:0035235),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,GRIA2;CLN3
interleukin-1 beta production (GO:0032611),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,ABCA1;CD36
interleukin-1 secretion (GO:0050701),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,ABCA1;CD36
myeloid leukocyte mediated immunity (GO:0002444),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,IL6;CXCL5
regulation of natural killer cell activation (GO:0032814),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,IL23A;MICA
positive regulation of cell activation (GO:0050867),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,RPS6KA1;AGER
regulation of bile acid biosynthetic process (GO:0070857),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,GUCY2C;NR1D1
regulation of leukocyte degranulation (GO:0043300),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,FES;UNC13D
cholesterol catabolic process (GO:0006707),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CYP46A1;SCARF1
B cell homeostasis (GO:0001782),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,DOCK10;GAPT
proton-transporting V-type ATPase complex assembly (GO:0070070),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,DMXL1;DMXL2
positive regulation of triglyceride lipase activity (GO:0061365),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,APOH;APOA4
protein polymerization (GO:0051258),5/45,0.07270586423397986,1,0,0,2.222222222222222,5.825184964955028,PRKN;TPPP3;GSN;MAP7D3;CASQ2
sterol metabolic process (GO:0016125),6/59,0.073523209939382,1,0,0,2.0338983050847457,5.308788083641293,ABCA1;OSBPL5;LCAT;APOA4;CYP46A1;PPARD
neuromuscular junction development (GO:0007528),3/20,0.07538936106098607,1,0,0,2.9999999999999996,7.755267341732064,DNAJA3;LRP4;GPHN
vesicle cytoskeletal trafficking (GO:0099518),3/20,0.07538936106098607,1,0,0,2.9999999999999996,7.755267341732064,CLN3;BICDL1;PAFAH1B1
regulation of transport (GO:0051049),3/20,0.07538936106098607,1,0,0,2.9999999999999996,7.755267341732064,PRKN;RSC1A1;FES
regulation of DNA metabolic process (GO:0051052),5/46,0.07838227433911542,1,0,0,2.1739130434782608,5.535124934351927,ACVRL1;PIF1;CCDC88A;PARG;HDAC8
protein stabilization (GO:0050821),12/152,0.07911183137441752,1,0,0,1.5789473684210524,4.0056202744672404,PRKN;MORC3;COG7;HSP90AB1;WDR81;WFS1;USP33;FLOT1;EP300;CREBL2;TAF9B;GTSE1
negative regulation of neurogenesis (GO:0050768),4/33,0.08064706826013496,1,0,0,2.4242424242424243,6.103449276278521,SOX2;ID2;ID1;DLL1
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),4/33,0.08064706826013496,1,0,0,2.4242424242424243,6.103449276278521,SYNE4;SCARF1;PARD3B;CRB3
regulation of cytokine-mediated signaling pathway (GO:0001959),8/90,0.0808316388583679,1,0,0,1.7777777777777777,4.4717987912343435,IKBKB;CD74;HSP90AB1;IRAK2;RBCK1;UBA52;AGPAT2;IFNA10
"DNA-templated transcription, initiation (GO:0006352)",14/186,0.08358490608613982,1,0,0,1.5053763440860215,3.7361819937223957,WWTR1;CCNC;RORA;RSF1;NR1D1;MED25;NR5A2;TAF1B;THRAP3;POLR1E;TAF9B;TAF2;PPARD;POLR2L
response to glucose (GO:0009749),5/47,0.08428928588938157,1,0,0,2.127659574468085,5.26276705761003,ERN1;INS-IGF2;TRA2B;PCK1;GCK
"positive regulation of gene expression, epigenetic (GO:0045815)",5/47,0.08428928588938157,1,0,0,2.127659574468085,5.26276705761003,TAF1B;EP300;POLR1E;SLC50A1;POLR2L
epoxygenase P450 pathway (GO:0019373),3/21,0.08481794993785322,1,0,0,2.8571428571428568,7.049280242253078,CYP2B6;CYP2S1;CYP2C19
cellular response to hexose stimulus (GO:0071331),3/21,0.08481794993785322,1,0,0,2.8571428571428568,7.049280242253078,ERN1;TRA2B;PCK1
sterol transport (GO:0015918),3/21,0.08481794993785322,1,0,0,2.8571428571428568,7.049280242253078,OSBPL5;LCAT;CD36
branched-chain amino acid catabolic process (GO:0009083),3/21,0.08481794993785322,1,0,0,2.8571428571428568,7.049280242253078,IVD;HSD17B10;BCAT2
cellular response to misfolded protein (GO:0071218),3/21,0.08481794993785322,1,0,0,2.8571428571428568,7.049280242253078,RNF126;POMT1;ANKZF1
peptidyl-serine dephosphorylation (GO:0070262),2/10,0.08609691405925976,1,0,0,4,9.809126838186547,PPP2R2B;PPP2R2D
regulation of chromatin organization (GO:1902275),2/10,0.08609691405925976,1,0,0,4,9.809126838186547,PARG;MKI67
T cell chemotaxis (GO:0010818),2/10,0.08609691405925976,1,0,0,4,9.809126838186547,CXCL9;CCL26
glycoprotein catabolic process (GO:0006516),2/10,0.08609691405925976,1,0,0,4,9.809126838186547,NEU4;EDEM2
primary alcohol catabolic process (GO:0034310),2/10,0.08609691405925976,1,0,0,4,9.809126838186547,AKR1C3;SULT1A2
