Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
SNARE interactions in vesicular transport,3/34,0.24057000906593404,1,0,0,1.7647058823529411,2.5142543537821203,STX7;BET1L;VAMP3
Retinol metabolism,5/67,0.2431934021901658,1,0,0,1.4925373134328357,2.1102959080752326,CYP2B6;CYP2S1;UGT2B15;AOX1;UGT1A3
Pantothenate and CoA biosynthesis,2/19,0.24527425978553977,1,0,0,2.1052631578947367,2.958691088070133,PANK2;BCAT2
Insulin signaling pathway,9/137,0.2472046870434335,1,0,0,1.313868613138686,1.8361820930540071,IKBKB;PPP1R3B;PRKAR2A;PDE3B;FLOT1;TRIP10;PCK1;FOXO1;GCK
AMPK signaling pathway,8/120,0.2519691354453672,1,0,0,1.3333333333333333,1.8379315698176057,PFKFB3;PPP2R1B;PPP2R2B;STRADB;PPP2R2D;CD36;PCK1;FOXO1
Epithelial cell signaling in Helicobacter pylori infection,5/68,0.25266492029805,1,0,0,1.4705882352941175,2.023075137913094,IKBKB;NFKBIA;MET;ATP6V0D2;MAP3K14
Staphylococcus aureus infection,5/68,0.25266492029805,1,0,0,1.4705882352941175,2.023075137913094,C4B;C1QB;DEFA4;DEFB4B;MBL2
Adipocytokine signaling pathway,5/69,0.26222604197239524,1,0,0,1.4492753623188406,1.9399252051607478,IKBKB;NFKBIA;CD36;PCK1;ACSBG2
DNA replication,3/36,0.2678594070249647,1,0,0,1.6666666666666665,2.1954883946257717,PCNA;MCM3;MCM4
Th17 cell differentiation,7/107,0.28762785288726417,1,0,0,1.3084112149532707,1.6303952679093834,NFKBIA;IKBKB;IL6;HSP90AB1;IL23A;IL2RB;RORA
Adherens junction,5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,EP300;RAC3;SNAI2;MET;NECTIN3
p53 signaling pathway,5/72,0.2913681345785638,1,0,0,1.3888888888888888,1.712732977852415,CCNG2;CCNG1;TNFRSF10B;GTSE1;TP73
Pyruvate metabolism,3/39,0.3093526636827237,1,0,0,1.5384615384615385,1.8050359176351607,PC;ACSS1;PCK1
Pyrimidine metabolism,4/57,0.31821716196314576,1,0,0,1.4035087719298245,1.6070473403738648,UCK1;ENTPD3;NME4;NME1
Mismatch repair,2/23,0.32060036735466374,1,0,0,1.7391304347826086,1.9783650312564471,MSH6;PCNA
"Glycine, serine and threonine metabolism",3/40,0.3232493972692518,1,0,0,1.4999999999999998,1.693996688892286,GCSH;AGXT2;PSAT1
Nicotine addiction,3/40,0.3232493972692518,1,0,0,1.4999999999999998,1.693996688892286,GABRB3;GRIA2;GRIN2B
Herpes simplex virus 1 infection,27/492,0.3361646511754941,1,0,0,1.097560975609756,1.1965107136671458,ZNF793;ZNF132;ZNF273;SRSF1;ZNF3;ZNF7;IKBKB;ZNF829;NXF2;ZNF607;ZNF429;ZSCAN32;ZNF107;ZNF567;ZNF600;ZNF224;ZNF223;ZNF641;ZNF200;CD74;ZNF284;NFKBIA;IL6;ZNF74;ZNF311;IRF9;IFNA10
Sulfur relay system,1/8,0.33662794865636386,1,0,0,2.5,2.721942421048515,CTU2
Vitamin digestion and absorption,2/24,0.33921547884608483,1,0,0,1.6666666666666665,1.8018662378583004,CUBN;APOA4
FoxO signaling pathway,8/132,0.3401270250872685,1,0,0,1.2121212121212122,1.307195306601671,IKBKB;IL6;PRMT1;FOXG1;CCNG2;EP300;PCK1;FOXO1
Steroid hormone biosynthesis,4/60,0.3527005497730227,1,0,0,1.3333333333333333,1.3895145106479536,DHRS11;UGT2B15;AKR1C3;UGT1A3
Spliceosome,8/134,0.3553149637378668,1,0,0,1.1940298507462686,1.23552317738332,ISY1;TCERG1;HSPA8;PRPF38B;SNRPD2;TRA2B;SRSF1;SNU13
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,2/25,0.3576694978288805,1,0,0,1.5999999999999999,1.645033455050064,PIGC;PIGW
Complement and coagulation cascades,5/79,0.36105764852361333,1,0,0,1.2658227848101267,1.2895160027815111,C4B;C1QB;A2M;MBL2;F2RL3
Fatty acid degradation,3/44,0.3786697727707907,1,0,0,1.3636363636363635,1.3242146804495836,ACOX1;ECI2;ACSBG2
HIF-1 signaling pathway,6/100,0.38397671632870417,1,0,0,1.2,1.1486080353521109,TF;IL6;PFKFB3;ANGPT1;EPO;EP300
Measles,8/138,0.38588815366024015,1,0,0,1.1594202898550725,1.1040089378109808,NFKBIA;IKBKB;HSPA8;IL6;IL2RB;IRF9;IFNA10;TP73
Ascorbate and aldarate metabolism,2/27,0.39397603610044213,1,0,0,1.4814814814814814,1.3799484349837585,UGT2B15;UGT1A3
Biosynthesis of unsaturated fatty acids,2/27,0.39397603610044213,1,0,0,1.4814814814814814,1.3799484349837585,ELOVL4;ACOX1
Collecting duct acid secretion,2/27,0.39397603610044213,1,0,0,1.4814814814814814,1.3799484349837585,SLC4A1;ATP6V0D2
NOD-like receptor signaling pathway,10/178,0.3989542659955018,1,0,0,1.1235955056179774,1.032481449693242,NFKBIA;IKBKB;IL6;HSP90AB1;DEFA4;ITPR2;RBCK1;DEFB4B;IRF9;IFNA10
Lysosome,7/123,0.4184152232009605,1,0,0,1.1382113821138211,0.9917019313802579,AP4M1;CLN3;NEU1;NAGPA;ATP6V0D2;AP3B2;AP1M2
Nucleotide excision repair,3/47,0.4196120451603213,1,0,0,1.276595744680851,1.1086272722292005,PCNA;ERCC5;BIVM-ERCC5
Toll-like receptor signaling pathway,6/104,0.4200266801120024,1,0,0,1.1538461538461537,1.0008888988224178,NFKBIA;IKBKB;IL6;CXCL9;CD14;IFNA10
Viral carcinogenesis,11/201,0.42334810143404067,1,0,0,1.0945273631840795,0.940812491424585,GTF2A1L;NFKBIA;GSN;DNAJA3;HPN;PXN;TBPL1;EP300;HDAC8;ATP6V0D2;IRF9
Notch signaling pathway,3/48,0.43306631871249,1,0,0,1.25,1.0460805021359667,PSENEN;EP300;DLL1
Cell adhesion molecules (CAMs),8/145,0.4395232982954594,1,0,0,1.103448275862069,0.9071057129387737,SPN;SDC4;MPZ;ICAM3;NRCAM;CD226;NECTIN3;MPZL1
Glycolysis / Gluconeogenesis,4/68,0.44400267624141365,1,0,0,1.176470588235294,0.9552055164674429,ALDH3A1;ACSS1;PCK1;GCK
Arginine and proline metabolism,3/49,0.44640402063272916,1,0,0,1.2244897959183672,0.987588809585937,CKM;P4HA3;SAT1
Malaria,3/49,0.44640402063272916,1,0,0,1.2244897959183672,0.987588809585937,IL6;CD36;MET
Pentose phosphate pathway,2/30,0.44657352514826887,1,0,0,1.3333333333333333,1.0748682963163632,RPEL1;DERA
Kaposi sarcoma-associated herpesvirus infection,10/186,0.453202580319,1,0,0,1.075268817204301,0.8509850067631957,NFKBIA;IKBKB;IL6;EP300;ITPR2;GNB3;PIK3R6;IRF9;MICA;IFNA10
Galactose metabolism,2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,LALBA;GCK
RNA polymerase,2/31,0.46353362563600886,1,0,0,1.2903225806451613,0.9920985153401862,POLR1E;POLR2L
RIG-I-like receptor signaling pathway,4/70,0.4662992293725246,1,0,0,1.1428571428571428,0.8719174032140833,IKBKB;NFKBIA;IFNK;IFNA10
Rheumatoid arthritis,5/91,0.48023571472567267,1,0,0,1.0989010989010988,0.8060200255732013,IL6;ANGPT1;IL23A;ATP6V0D2;CXCL5
mRNA surveillance pathway,5/91,0.48023571472567267,1,0,0,1.0989010989010988,0.8060200255732013,NXF2;PPP2R1B;PPP2R2B;PPP2R2D;PABPC1
Dopaminergic synapse,7/131,0.4838055078602633,1,0,0,1.0687022900763359,0.7759551258061761,GRIA2;PPP2R1B;PPP2R2B;PPP2R2D;ITPR2;GNB3;GRIN2B
Natural killer cell mediated cytotoxicity,7/131,0.4838055078602633,1,0,0,1.0687022900763359,0.7759551258061761,NCR2;PRF1;TNFRSF10B;RAC3;LCP2;MICA;IFNA10
Human papillomavirus infection,17/330,0.4851528081345037,1,0,0,1.0303030303030303,0.7452092896330131,WNT5B;PXN;TNC;FOXO1;IKBKB;RELN;PPP2R1B;TERT;PPP2R2B;TADA3;PPP2R2D;TBPL1;EP300;ATP6V0D2;IRF9;CRB3;IFNA10
Fatty acid biosynthesis,1/13,0.48676267554205266,1,0,0,1.5384615384615385,1.107659375220991,ACSBG2
Vascular smooth muscle contraction,7/132,0.49185149962456454,1,0,0,1.0606060606060606,0.7525831919041477,KCNU1;PRKCH;PPP1R12A;ADORA2B;ITPR2;KCNMB4;MYH11
Base excision repair,2/33,0.496510840077104,1,0,0,1.2121212121212122,0.8486666215153239,PCNA;APEX1
Oxidative phosphorylation,7/133,0.49985934680088157,1,0,0,1.0526315789473684,0.7299247647707883,NDUFA6;PPA2;ATP5PB;ATP5MC3;COX6A1;ATP5F1C;ATP6V0D2
Huntington disease,10/193,0.5001207874788308,1,0,0,1.0362694300518134,0.7180369272298603,GRM5;NDUFA6;ATP5PB;TBPL1;EP300;ATP5MC3;ATP5F1C;COX6A1;GRIN2B;POLR2L
PI3K-Akt signaling pathway,18/354,0.5053296420630676,1,0,0,1.0169491525423728,0.6941128536601475,HSP90AB1;ANGPT1;EPO;OSM;TNC;PIK3R6;IKBKB;IL6;RELN;PPP2R1B;PPP2R2B;FGF18;PPP2R2D;IL2RB;GNB3;PCK1;MET;IFNA10
Glutamatergic synapse,6/114,0.5083474584006553,1,0,0,1.0526315789473684,0.7122000968180043,GRIA2;GRM5;GRIK3;ITPR2;GNB3;GRIN2B
Inositol phosphate metabolism,4/74,0.5098528753630284,1,0,0,1.0810810810810811,0.7282519724998587,PIP5KL1;ITPKA;OCRL;MTMR6
Regulation of lipolysis in adipocytes,3/55,0.5234350892650081,1,0,0,1.0909090909090908,0.706191545588209,PDE3B;PLIN1;ADRB2
Amoebiasis,5/96,0.5278178232072942,1,0,0,1.0416666666666667,0.6656292568931363,GNA14;IL6;MUC2;CD14;SERPINB6
Prion diseases,2/35,0.5281643594916885,1,0,0,1.1428571428571428,0.7295402934851642,C1QB;IL6
Glutathione metabolism,3/56,0.5356989644779965,1,0,0,1.0714285714285714,0.6687674026318335,GSTA3;GSTA1;CHAC1
Glycerophospholipid metabolism,5/97,0.5371052771771576,1,0,0,1.0309278350515463,0.6407846977351693,CHKB;GPAT4;LPCAT3;LCAT;AGPAT2
Hematopoietic cell lineage,5/97,0.5371052771771576,1,0,0,1.0309278350515463,0.6407846977351693,IL6;EPO;CD14;CD36;CD33
Prostate cancer,5/97,0.5371052771771576,1,0,0,1.0309278350515463,0.6407846977351693,NFKBIA;IKBKB;HSP90AB1;EP300;FOXO1
Tyrosine metabolism,2/36,0.5434764066615513,1,0,0,1.111111111111111,0.6775210926327332,ALDH3A1;AOX1
Phosphatidylinositol signaling system,5/99,0.5554224977737025,1,0,0,1.01010101010101,0.5939658561566864,ITPKA;ITPR2;OCRL;MTMR6;IP6K2
RNA degradation,4/79,0.561890006637219,1,0,0,1.0126582278481011,0.5837459908567373,ZCCHC7;PNLDC1;CNOT2;PABPC1
Apoptosis,7/143,0.5772906093016131,1,0,0,0.979020979020979,0.5378834105474285,ERN1;NFKBIA;IKBKB;PRF1;ITPR2;TNFRSF10B;MAP3K14
Nitrogen metabolism,1/17,0.5820286217003197,1,0,0,1.176470588235294,0.6367478285654856,CA7
Phenylalanine metabolism,1/17,0.5820286217003197,1,0,0,1.176470588235294,0.6367478285654856,ALDH3A1
Primary bile acid biosynthesis,1/17,0.5820286217003197,1,0,0,1.176470588235294,0.6367478285654856,CYP46A1
Selenocompound metabolism,1/17,0.5820286217003197,1,0,0,1.176470588235294,0.6367478285654856,KYAT3
Long-term depression,3/60,0.5828910435264506,1,0,0,1,0.5397549994176116,GRIA2;PPP2R1B;ITPR2
Rap1 signaling pathway,10/206,0.583848066481467,1,0,0,0.9708737864077669,0.5224412525591288,APBB1IP;ANGPT1;ADORA2B;ID1;FGF18;RAC3;LCP2;GRIN2B;MET;F2RL3
Platelet activation,6/124,0.5912375561010063,1,0,0,0.9677419354838709,0.5085845672526835,APBB1IP;PPP1R12A;ITPR2;LCP2;PIK3R6;F2RL3
ECM-receptor interaction,4/82,0.591620653904691,1,0,0,0.975609756097561,0.5120874505494942,RELN;SDC4;TNC;CD36
Glycerolipid metabolism,3/61,0.5942021207725078,1,0,0,0.9836065573770492,0.5120023739386589,GPAT4;AGK;AGPAT2
Taste transduction,4/83,0.6012622374752512,1,0,0,0.963855421686747,0.4903364861494962,HTR3D;GNB3;TAS1R2;TAS1R1
Osteoclast differentiation,6/127,0.6146383855730021,1,0,0,0.9448818897637795,0.45989402366767695,NFKBIA;IKBKB;SIRPG;LCP2;MAP3K14;IRF9
Graft-versus-host disease,2/41,0.6147400385913487,1,0,0,0.975609756097561,0.47468858733322344,IL6;PRF1
Arachidonic acid metabolism,3/63,0.6162178817161523,1,0,0,0.9523809523809523,0.4610996894309503,CYP2B6;AKR1C3;CYP2C19
Porphyrin and chlorophyll metabolism,2/42,0.6279256694973029,1,0,0,0.9523809523809523,0.4431747430401906,UGT2B15;UGT1A3
Tryptophan metabolism,2/42,0.6279256694973029,1,0,0,0.9523809523809523,0.4431747430401906,KYAT3;AOX1
Cortisol synthesis and secretion,3/65,0.6374113112791769,1,0,0,0.9230769230769231,0.41569858263660475,MRAP;ITPR2;PDE8B
Inflammatory bowel disease (IBD),3/65,0.6374113112791769,1,0,0,0.9230769230769231,0.41569858263660475,IL6;IL23A;RORA
Shigellosis,3/65,0.6374113112791769,1,0,0,0.9230769230769231,0.41569858263660475,IKBKB;NFKBIA;UBE2D2
Acute myeloid leukemia,3/66,0.6476960862533626,1,0,0,0.9090909090909091,0.3948488139467768,IKBKB;CD14;PPARD
Ribosome,7/153,0.6484975480312875,1,0,0,0.915032679738562,0.3962979599377591,MRPS17;RPSA;RPL15;UBA52;RSL24D1;RPS24;MRPS5
GABAergic synapse,4/89,0.6561310542796738,1,0,0,0.898876404494382,0.3787817816859613,GABRB3;PLCL1;GNB3;GPHN
Hepatitis C,7/155,0.6618579190514627,1,0,0,0.9032258064516128,0.37276523730143096,NFKBIA;IKBKB;PPP2R1B;PPP2R2B;PPP2R2D;IRF9;IFNA10
Salivary secretion,4/90,0.6647641861492688,1,0,0,0.8888888888888888,0.362953696452133,DMBT1;ITPR2;ADRB2;PRH1
TGF-beta signaling pathway,4/90,0.6647641861492688,1,0,0,0.8888888888888888,0.362953696452133,PPP2R1B;ID2;ID1;EP300
ABC transporters,2/45,0.665369764985953,1,0,0,0.8888888888888888,0.3621443158089169,ABCA1;ABCC11
Serotonergic synapse,5/113,0.6723926318192525,1,0,0,0.8849557522123893,0.3512502969378424,GABRB3;ITPR2;GNB3;HTR3D;CYP2C19
Morphine addiction,4/91,0.6732482464251353,1,0,0,0.8791208791208791,0.34781639730574376,GABRB3;PDE3B;GNB3;PDE8B
Other types of O-glycan biosynthesis,1/22,0.6766623505215513,1,0,0,0.9090909090909091,0.3550753401584873,POMT1
Type II diabetes mellitus,2/46,0.677156889708468,1,0,0,0.8695652173913043,0.3390019916216445,IKBKB;GCK
Tuberculosis,8/179,0.677184898085746,1,0,0,0.8938547486033519,0.34843435038653225,CD74;IL6;IL23A;IRAK2;EP300;CD14;ATP6V0D2;IFNA10
Renin secretion,3/69,0.6772948191670352,1,0,0,0.8695652173913043,0.338824888725687,PDE3B;ITPR2;ADRB2
Th1 and Th2 cell differentiation,4/92,0.6815826288475257,1,0,0,0.8695652173913043,0.333337208380493,IKBKB;NFKBIA;IL2RB;DLL1
Estrogen signaling pathway,6/137,0.6868931771447399,1,0,0,0.8759124087591241,0.3289721085839843,HSPA8;HSP90AB1;KRT38;ITPR2;KRT20;KRT31
Ubiquitin mediated proteolysis,6/137,0.6868931771447399,1,0,0,0.8759124087591241,0.3289721085839843,PRKN;AIRE;UBE2D2;NHLRC1;PIAS2;RHOBTB2
Histidine metabolism,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,ALDH3A1
Mannose type O-glycan biosynthesis,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,POMT1
Protein export,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,SRPRA
Proximal tubule bicarbonate reclamation,1/23,0.6928469690097347,1,0,0,0.8695652173913043,0.31908358966713624,PCK1
Thyroid hormone signaling pathway,5/116,0.6946174064374339,1,0,0,0.8620689655172414,0.3141328270082842,SLCO1C1;EP300;DIO3;SLC16A2;FOXO1
B cell receptor signaling pathway,3/71,0.6959812822212856,1,0,0,0.8450704225352113,0.30628099636865247,IKBKB;NFKBIA;RAC3
Intestinal immune network for IgA production,2/48,0.6997136081858564,1,0,0,0.8333333333333333,0.29757013234898655,IL6;MAP3K14
Fluid shear stress and atherosclerosis,6/139,0.7002204199629493,1,0,0,0.8633093525179856,0.30764901396557814,IKBKB;HSP90AB1;SDC4;GSTA3;GSTA1;RAC3
NF-kappa B signaling pathway,4/95,0.7056844804748206,1,0,0,0.8421052631578947,0.2935469919093557,IKBKB;NFKBIA;CD14;MAP3K14
Cocaine addiction,2/49,0.7104927276749392,1,0,0,0.8163265306122448,0.2790176057147895,GRIA2;GRIN2B
Neurotrophin signaling pathway,5/119,0.7157855087234404,1,0,0,0.8403361344537815,0.2809871644732814,NFKBIA;IKBKB;IRAK2;RPS6KA1;TP73
Sphingolipid signaling pathway,5/119,0.7157855087234404,1,0,0,0.8403361344537815,0.2809871644732814,PPP2R1B;PPP2R2B;PPP2R2D;RAC3;SGMS2
Parkinson disease,6/142,0.7194862015133059,1,0,0,0.8450704225352113,0.2782123358209349,PRKN;NDUFA6;ATP5PB;ATP5MC3;COX6A1;ATP5F1C
N-Glycan biosynthesis,2/50,0.7209459791839935,1,0,0,0.7999999999999999,0.2617528554824198,ALG13;DDOST
alpha-Linolenic acid metabolism,1/25,0.7228285803914951,1,0,0,0.7999999999999999,0.2596665438632063,ACOX1
Thermogenesis,10/231,0.72388661555566,1,0,0,0.8658008658008657,0.279758014899848,NDUFA6;ATP5PB;DPF1;RPS6KA1;ATP5MC3;PLIN1;ATP5F1C;COX6A1;COA6;COX20
cGMP-PKG signaling pathway,7/166,0.7296137574922477,1,0,0,0.8433734939759036,0.2658650469053982,KCNU1;PPP1R12A;PDE3B;ITPR2;KCNMB4;ADRB2;PIK3R6
Amyotrophic lateral sclerosis (ALS),2/51,0.7310789651903944,1,0,0,0.7843137254901961,0.24567356984329963,GRIA2;GRIN2B
Progesterone-mediated oocyte maturation,4/99,0.7357196016371502,1,0,0,0.8080808080808081,0.24800501727640314,MOS;HSP90AB1;RPS6KA1;PDE3B
Human immunodeficiency virus 1 infection,9/212,0.738488191297845,1,0,0,0.8490566037735848,0.2573916514442508,DCAF1;IKBKB;NFKBIA;PXN;RAC3;ITPR2;GNB3;AP1M2;IFNA10
cAMP signaling pathway,9/212,0.738488191297845,1,0,0,0.8490566037735848,0.2573916514442508,NFKBIA;GRIA2;PPP1R12A;ACOX1;PDE3B;RAC3;EP300;ADRB2;GRIN2B
Hepatocellular carcinoma,7/168,0.7408637352815205,1,0,0,0.8333333333333333,0.2499488030031976,PBRM1;WNT5B;TERT;GSTA3;DPF1;GSTA1;MET
Antigen processing and presentation,3/77,0.7470972136000291,1,0,0,0.7792207792207791,0.22718958204818146,CD74;HSPA8;HSP90AB1
Cell cycle,5/124,0.7487088303457675,1,0,0,0.8064516129032258,0.23339122223979591,STAG2;PCNA;MCM3;EP300;MCM4
T cell receptor signaling pathway,4/101,0.7498448770134236,1,0,0,0.792079207920792,0.22803083128155077,NFKBIA;IKBKB;LCP2;MAP3K14
Fatty acid elongation,1/27,0.7498862689651448,1,0,0,0.7407407407407407,0.2132101669113366,ELOVL4
Autoimmune thyroid disease,2/53,0.7504077852742062,1,0,0,0.7547169811320754,0.21670830680118947,PRF1;IFNA10
Glycosaminoglycan biosynthesis,2/53,0.7504077852742062,1,0,0,0.7547169811320754,0.21670830680118947,EXT2;XYLT1
Retrograde endocannabinoid signaling,6/148,0.7553912967971983,1,0,0,0.8108108108108109,0.22744815412465288,GABRB3;GRIA2;GRM5;NDUFA6;ITPR2;GNB3
Fanconi anemia pathway,2/54,0.7596159436572443,1,0,0,0.7407407407407407,0.2036609709042825,RMI2;FANCG
Human T-cell leukemia virus 1 infection,9/219,0.7718008106095379,1,0,0,0.821917808219178,0.21290036679018165,IKBKB;NFKBIA;IL6;XPO1;TERT;IL2RB;TBPL1;EP300;MAP3K14
Linoleic acid metabolism,1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,CYP2C19
