Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
regulation of JUN kinase activity (GO:0043506),5/34,0.02579993741840051,1,0,0,2.941176470588235,10.757009449120288,DUSP10;PDCD4;TLR9;DVL3;DKK1
nucleocytoplasmic transport (GO:0006913),6/46,0.026159334470466495,1,0,0,2.6086956521739126,9.504910939429989,NXT1;ANP32E;SNRPD3;SMN1;GEMIN7;SNRPB
negative regulation of cell cycle (GO:0045786),8/72,0.026917281476999108,1,0,0,2.222222222222222,8.033303921239105,LATS1;HEXIM1;BRINP2;DLG1;HPGD;PDCD4;RUNX3;BMP7
myofibril assembly (GO:0030239),6/47,0.028763410125455306,1,0,0,2.553191489361702,9.060385994914286,PDGFRB;KRT19;OBSCN;TNNT1;ANKRD1;TCAP
negative regulation of interleukin-6 production (GO:0032715),4/24,0.02969412469495944,1,0,0,3.333333333333333,11.722686914871057,TLR9;TNFAIP3;BPI;GHRL
regulation of secretion (GO:0051046),3/14,0.030000982735417972,1,0,0,4.285714285714286,15.027964885753896,ERBB3;EGF;ACSL3
cell surface receptor signaling pathway involved in heart development (GO:0061311),3/14,0.030000982735417972,1,0,0,4.285714285714286,15.027964885753896,NOTCH1;NOG;HEY2
negative regulation of secretion (GO:0051048),3/14,0.030000982735417972,1,0,0,4.285714285714286,15.027964885753896,CD74;ERBB3;EGF
cardiac left ventricle morphogenesis (GO:0003214),3/14,0.030000982735417972,1,0,0,4.285714285714286,15.027964885753896,NOTCH1;SFRP2;HEY2
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277),8/74,0.031098848162824908,1,0,0,2.1621621621621623,7.503966480103642,RGS3;GUCA1B;NMT1;PDE6B;RPGRIP1L;SYP;RGS8;CAMKMT
negative regulation of MAP kinase activity (GO:0043407),7/61,0.03192067196399525,1,0,0,2.2950819672131146,7.905413175681799,DUSP2;DUSP10;RGS3;PDCD4;BMP7;CDK5RAP3;DUSP7
muscle cell differentiation (GO:0042692),5/36,0.032227243715029656,1,0,0,2.7777777777777777,9.541508627909957,MEGF10;HEY2;GATA6;ANKRD1;SYNE1
cardiac muscle tissue morphogenesis (GO:0055008),5/36,0.032227243715029656,1,0,0,2.7777777777777777,9.541508627909957,NOTCH1;NOG;ANKRD1;TCAP;TNNI3
cellular response to lipoteichoic acid (GO:0071223),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,CD14;TLR2
negative regulation of transforming growth factor beta production (GO:0071635),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,GATA6;CD24
positive regulation of T-helper 17 type immune response (GO:2000318),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,IL12B;PRKCQ
vascular smooth muscle cell differentiation (GO:0035886),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,HEY2;GATA6
chromatin silencing at telomere (GO:0006348),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,DOT1L;DPY30
response to lipoteichoic acid (GO:0070391),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,CD14;TLR2
vascular smooth muscle cell development (GO:0097084),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,NOTCH1;HEY2
glomerular epithelial cell differentiation (GO:0072311),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,PROM1;CD24
renal filtration cell differentiation (GO:0061318),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,PROM1;CD24
intermediate filament bundle assembly (GO:0045110),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,NEFL;NEFM
negative regulation of vasculature development (GO:1901343),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,PDCD4;BMP7
cellular response to bacterial lipopeptide (GO:0071221),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,CD14;TLR2
coronary vasculature development (GO:0060976),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,APELA;GATA6
negative regulation of smooth muscle cell differentiation (GO:0051151),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,PDCD4;FOXO4
long term synaptic depression (GO:0060292),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,SLC24A2;PLK2
single strand break repair (GO:0000012),2/6,0.032750693472061776,1,0,0,6.666666666666666,22.792207616037423,TNP1;APTX
cellular response to hypoxia (GO:0071456),12/132,0.03290365815824255,1,0,0,1.8181818181818181,6.207584431221539,OPRD1;PSMD11;PSMA4;PSMD14;PSMA2;BAD;UBC;GATA6;ELOB;MT3;BMP7;NOP53
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),7/62,0.03449145783432962,1,0,0,2.258064516129032,7.6030016426619955,PSMA4;PSMD11;PSMD14;PSMA2;UBC;CUL1;CDK5RAP3
stress-activated MAPK cascade (GO:0051403),7/62,0.03449145783432962,1,0,0,2.258064516129032,7.6030016426619955,MAPK9;MAPK8;MINK1;UBC;CUL1;CCM2;IKBKG
spliceosomal snRNP assembly (GO:0000387),5/37,0.03578300819815846,1,0,0,2.7027027027027026,9.000762512391741,PRPF6;SNRPD3;SMN1;GEMIN7;SNRPB
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),5/37,0.03578300819815846,1,0,0,2.7027027027027026,9.000762512391741,MAPK8;BAD;NMT1;DYNLL1;BBC3
positive regulation of response to external stimulus (GO:0032103),9/90,0.03581529681696861,1,0,0,2,6.65876038289141,PDGFRB;RARRES2;PLA2G2A;TLR9;PDCD4;IL12B;CCL18;CCL16;TLR2
positive regulation of NF-kappaB import into nucleus (GO:0042346),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,TLR9;IL12B;TLR2
endoderm development (GO:0007492),3/15,0.03614002285058795,1,0,0,4,13.281417446154263,DUSP2;APELA;KIF16B
positive regulation of cyclin-dependent protein kinase activity (GO:1904031),4/26,0.038635239533284925,1,0,0,3.076923076923077,10.01104762372913,CCND2;CCNH;MAPRE3;CCNL1
regulation of NF-kappaB import into nucleus (GO:0042345),4/26,0.038635239533284925,1,0,0,3.076923076923077,10.01104762372913,TLR9;IL12B;BMP7;TLR2
negative regulation of catalytic activity (GO:0043086),4/26,0.038635239533284925,1,0,0,3.076923076923077,10.01104762372913,GZMK;NOTCH1;TIMP1;MT3
regulation of rhodopsin mediated signaling pathway (GO:0022400),4/26,0.038635239533284925,1,0,0,3.076923076923077,10.01104762372913,GUCA1B;NMT1;PDE6B;CAMKMT
glycerophospholipid metabolic process (GO:0006650),7/64,0.04003620549436633,1,0,0,2.1875,7.039311774466222,PDGFRB;CPNE6;PIGP;PLA2G2A;LCAT;PNPLA6;ENPP6
negative regulation of striated muscle cell differentiation (GO:0051154),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,NOTCH1;FRS2;DKK1
guanosine-containing compound metabolic process (GO:1901068),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,DGUOK;GMPR2;PDE6B
cardiac epithelial to mesenchymal transition (GO:0060317),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,NOTCH1;HEY2;PDCD4
programmed necrotic cell death (GO:0097300),3/16,0.04287015534900723,1,0,0,3.75,11.81092265495912,TRPM7;CD14;ALKBH7
cardiac atrium development (GO:0003230),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,NOTCH1;ANK2
regulation of ER to Golgi vesicle-mediated transport (GO:0060628),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,RINT1;STX18
positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,PROM1;CD24
negative regulation of cardiac muscle cell differentiation (GO:2000726),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,FRS2;DKK1
cellular response to leptin stimulus (GO:0044320),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,MT3;GCK
cellular response to sterol depletion (GO:0071501),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,NPC1L1;INSIG1
regulation of T-helper 17 type immune response (GO:2000316),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,IL12B;PRKCQ
regulation of interleukin-18 production (GO:0032661),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,TLR9;TLR2
positive regulation of phospholipid biosynthetic process (GO:0071073),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,HTR2C;ACSL3
negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,DUSP26;CDK5RAP3
regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901213),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,NOTCH1;NOG
pericardium morphogenesis (GO:0003344),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,NOTCH1;BMP7
negative regulation of cardiac muscle tissue development (GO:0055026),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,FRS2;DKK1
negative regulation of necrotic cell death (GO:0060547),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,MT3;BIRC2
malate metabolic process (GO:0006108),2/7,0.04435183521490911,1,0,0,5.7142857142857135,17.803435376080927,FH;CELSR1
positive regulation of ERK1 and ERK2 cascade (GO:0070374),16/201,0.045193925976321166,1,0,0,1.5920398009950247,4.930217046334306,EPHB6;CCR1;PDGFRB;CD74;NTRK2;NOTCH1;PLA2G2A;HTR2C;BRAF;MT3;APELA;ERBB3;P2RY1;GCNT2;CCL18;CCL16
JNK cascade (GO:0007254),7/66,0.0461316060876481,1,0,0,2.121212121212121,6.525393563105938,SPAG9;MAPK9;MAPK8;MINK1;UBC;IKBKG;MAPK8IP3
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),8/80,0.046246853342135685,1,0,0,2,6.147523706367922,PDGFRB;NTRK2;NCF1;ERBB3;PIP4K2A;PIP4K2B;NOP53;IER3
positive regulation of protein localization to membrane (GO:1905477),9/95,0.04798081278095961,1,0,0,1.894736842105263,5.754228786415096,MAPK8;DLG1;ITGAM;BAD;RHOG;NMT1;ITGB1BP1;DYNLL1;BBC3
regulation of receptor internalization (GO:0002090),4/28,0.04895013769244342,1,0,0,2.8571428571428568,8.619865991683946,ATAD1;EGF;PCSK9;DKK1
ventricular septum development (GO:0003281),4/28,0.04895013769244342,1,0,0,2.8571428571428568,8.619865991683946,NOTCH1;CITED2;HEY2;NOG
protein K63-linked deubiquitination (GO:0070536),4/28,0.04895013769244342,1,0,0,2.8571428571428568,8.619865991683946,OTUB2;USP27X;PSMD14;TNFAIP3
regulation of actin polymerization or depolymerization (GO:0008064),4/28,0.04895013769244342,1,0,0,2.8571428571428568,8.619865991683946,LATS1;TMSB4Y;ARHGAP28;ARHGAP35
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),7/67,0.04938993805127162,1,0,0,2.08955223880597,6.285391018194011,LATS1;HEXIM1;CCND2;CCNH;MAPRE3;CCNL1;CDK5RAP3
microtubule nucleation (GO:0007020),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,SLAIN2;TUBG1;NDEL1
positive regulation of nitrogen compound metabolic process (GO:0051173),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,MAPK8;EGF;ACSL3
cardiac atrium morphogenesis (GO:0003209),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,NOTCH1;NOG;HEY2
positive regulation of signal transduction by p53 class mediator (GO:1901798),3/17,0.05017800549335433,1,0,0,3.5294117647058822,10.56062995015536,HEXIM1;ANKRD1;CDK5RAP3
negative regulation of cellular component organization (GO:0051129),6/54,0.05175964311269336,1,0,0,2.222222222222222,6.580321164119916,TMEFF2;SACS;WASHC2C;WASL;NOP53;RAPGEF3
spliceosomal complex assembly (GO:0000245),5/41,0.05234904272896249,1,0,0,2.4390243902439024,7.194686897103624,PRPF6;DDX39B;SNRPD3;SMN1;SRPK1
non-canonical Wnt signaling pathway (GO:0035567),11/127,0.05346852392712398,1,0,0,1.732283464566929,5.073272991547244,TCF7L2;SFRP2;PSMD11;PSMA4;PSMD14;PSMA2;UBC;DVL3;PDE6B;CELSR1;AP2A2
dicarboxylic acid transport (GO:0006835),4/29,0.05462119016329882,1,0,0,2.758620689655172,8.020229995291032,SLC1A1;ARL6IP5;SLC25A32;SLC1A7
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),4/29,0.05462119016329882,1,0,0,2.758620689655172,8.020229995291032,UBC;CD14;IKBKG;BIRC2
negative regulation of epithelial cell apoptotic process (GO:1904036),4/29,0.05462119016329882,1,0,0,2.758620689655172,8.020229995291032,CAST;TCF7L2;TNFAIP3;NFE2L2
negative regulation of cell cycle G2/M phase transition (GO:1902750),7/69,0.05633429201225767,1,0,0,2.028985507246377,5.836279085310245,FZR1;PSMA4;PSMD11;PSMD14;PSMA2;UBC;CUL1
positive regulation of smooth muscle cell apoptotic process (GO:0034393),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,PDCD4;IL12B
cell migration involved in heart development (GO:0060973),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,PDGFRB;NOTCH1
cellular response to nitric oxide (GO:0071732),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,KCNC2;MT3
negative regulation of glial cell differentiation (GO:0045686),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,NOTCH1;NOG
positive regulation of membrane potential (GO:0045838),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,BAD;GLRX
cytoskeletal anchoring at nuclear membrane (GO:0090286),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,SYNE3;SYNE1
intestinal cholesterol absorption (GO:0030299),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,NPC1L1;CEL
cellular response to reactive nitrogen species (GO:1902170),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,KCNC2;MT3
"negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)",2/8,0.05721089072209802,1,0,0,5,14.305055007400815,DERL2;UBAC2
regulation of type B pancreatic cell development (GO:2000074),2/8,0.05721089072209802,1,0,0,5,14.305055007400815,BAD;RFX3
positive regulation of programmed cell death (GO:0043068),19/257,0.05794827160674987,1,0,0,1.4785992217898831,4.211353009299121,UNC13B;ARHGEF11;ARHGEF12;USP27X;GADD45B;BAD;RASGRF2;KALRN;BBC3;LATS1;GZMK;MAPK9;BCLAF1;MAPK8;SFRP2;OBSCN;UBC;ARL6IP5;ANKRD1
homologous chromosome segregation (GO:0045143),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,PTTG1;PTTG2;MEIKIN
skeletal muscle contraction (GO:0003009),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,TNNT1;TCAP;TNNI3
heart trabecula morphogenesis (GO:0061384),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,NOTCH1;NOG;BMP7
positive regulation of p38MAPK cascade (GO:1900745),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,GADD45B;NCF1;MINK1
regulation of cAMP-mediated signaling (GO:0043949),3/18,0.058047017485584544,1,0,0,3.333333333333333,9.488339835095955,CXCL9;PEX5L;GNAI1
cellular response to molecule of bacterial origin (GO:0071219),8/84,0.05864138840443107,1,0,0,1.9047619047619047,5.402503895118576,MAPK8;PABPN1;ANKRD1;PDCD4;TNFAIP3;CD14;CCR5;TLR2
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),6/56,0.059923284693461636,1,0,0,2.142857142857143,6.031478835629902,MADD;UBC;TNFAIP3;IKBKG;RBCK1;BIRC2
anion transport (GO:0006820),6/56,0.059923284693461636,1,0,0,2.142857142857143,6.031478835629902,SLC22A24;SLC22A25;SLC17A5;VDAC2;LRRC8D;ABCC11
chordate embryonic development (GO:0043009),6/56,0.059923284693461636,1,0,0,2.142857142857143,6.031478835629902,ARNT2;RARRES2;NOG;ZNF358;PKD1;BMP7
phospholipid metabolic process (GO:0006644),7/70,0.06002223966632419,1,0,0,2,5.626080248664981,PLPP4;PLPPR2;PLPPR4;PLA2G2A;PIP4K2A;LCAT;PIP4K2B
MyD88-independent toll-like receptor signaling pathway (GO:0002756),4/30,0.06063113352204076,1,0,0,2.6666666666666665,7.474524702251736,UBC;CD14;IKBKG;BIRC2
actomyosin structure organization (GO:0031032),7/71,0.06385495665821075,1,0,0,1.9718309859154928,5.424785208031492,KRT19;OBSCN;TNNT1;ANKRD1;ZYX;TCAP;TNFAIP1
regulation of cation channel activity (GO:2001257),7/71,0.06385495665821075,1,0,0,1.9718309859154928,5.424785208031492,CRHBP;JPH2;DLG1;JPH3;KCNIP2;MINK1;ANK2
cellular divalent inorganic cation homeostasis (GO:0072503),9/101,0.06584023577812598,1,0,0,1.782178217821782,4.848458866115323,CCR1;SLC24A2;MT1M;HTR2C;ATP13A5;SLC39A8;ANK2;TNNI3;MT3
endoplasmic reticulum mannose trimming (GO:1904380),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,UBC;DERL2;MAN1B1
positive regulation of activated T cell proliferation (GO:0042104),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,TNFSF9;IL12B;CD24
gamma-aminobutyric acid signaling pathway (GO:0007214),3/19,0.06645795649124922,1,0,0,3.157894736842105,8.561639256247336,GABRB2;GABRE;GABRG1
positive regulation of insulin secretion (GO:0032024),4/31,0.06697579978121662,1,0,0,2.5806451612903225,6.976577863571356,TCF7L2;BAD;GHRL;GCK
liver development (GO:0001889),4/31,0.06697579978121662,1,0,0,2.5806451612903225,6.976577863571356,CITED2;PCSK9;COBL;E2F8
negative regulation of canonical Wnt signaling pathway (GO:0090090),12/148,0.06766615426589831,1,0,0,1.6216216216216217,4.367301342263154,LATS1;WWTR1;TCF7L2;SFRP2;PSMD11;PSMA4;PSMD14;PSMA2;UBC;NOG;DVL3;DKK1
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060),8/87,0.0691914842374525,1,0,0,1.839080459770115,4.911958591417849,FZR1;PSMA4;PSMD11;PSMD14;PSMA2;UBC;CUL1;CCDC22
organic substance transport (GO:0071702),8/87,0.0691914842374525,1,0,0,1.839080459770115,4.911958591417849,SLC22A24;SLC22A25;ABCA11P;SLC23A1;ABCA3;ABCA13;ABCC11;SLC18A1
regulation of G2/M transition of mitotic cell cycle (GO:0010389),12/149,0.07041999037716043,1,0,0,1.610738255033557,4.273736539980372,RINT1;PSMD11;PSMA4;PSMD14;PSMA2;CDK3;UBC;CNTRL;CUL1;TUBG1;DYNLL1;HAUS1
adult heart development (GO:0007512),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,APELA;TCAP
acidic amino acid transport (GO:0015800),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,SLC1A1;ARL6IP5
positive regulation of voltage-gated potassium channel activity (GO:1903818),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NPPA;LRRC55
postsynaptic membrane assembly (GO:0097104),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NRXN2;CEL
sarcoplasmic reticulum calcium ion transport (GO:0070296),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,ANK2;CCR5
pericardium development (GO:0060039),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NOTCH1;BMP7
sterol catabolic process (GO:0016127),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CEL;MT3
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,TLR9;TLR2
central nervous system neuron development (GO:0021954),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NTRK2;ARHGAP35
negative regulation of gluconeogenesis (GO:0045721),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,SOGA1;GCK
positive regulation of astrocyte differentiation (GO:0048711),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,NOTCH1;SERPINE2
positive regulation of phosphorylation of RNA polymerase II C-terminal domain (GO:1901409),2/9,0.07117333236542388,1,0,0,4.444444444444444,11.745053671792467,CCNH;CCNL1
